CLASS,PERCENTAGE
vehicle,78.96061539649963
vehicle,64.81481790542603
vehicle,58.461159467697144
vehicle,60.80634593963623
vehicle,62.46972680091858
vehicle,54.56399321556091
vehicle,73.8150954246521
vehicle,79.89184856414795
vehicle,64.83963131904602
vehicle,51.82286500930786
vehicle,61.65590286254883
vehicle,38.74804973602295
vehicle,49.05100762844086
vehicle,59.949588775634766
vehicle,70.83543539047241
vehicle,85.66994667053223
vehicle,51.860010623931885
vehicle,61.72339916229248
vehicle,38.76431584358215
vehicle,49.06543791294098
vehicle,59.90855097770691
vehicle,70.98262906074524
vehicle,85.67209839820862
vehicle,51.90732479095459
vehicle,61.72216534614563
vehicle,38.77052664756775
vehicle,49.06732738018036
vehicle,59.85682010650635
vehicle,71.13054394721985
vehicle,85.64448356628418
vehicle,37.879812717437744
vehicle,43.66788864135742
vehicle,57.77201056480408
vehicle,37.464526295661926
vehicle,50.773513317108154
vehicle,56.195443868637085
vehicle,61.12779378890991
vehicle,70.12964487075806
vehicle,90.01064896583557
vehicle,36.36696636676788
vehicle,43.610432744026184
vehicle,57.665008306503296
vehicle,37.49260902404785
vehicle,50.82361698150635
vehicle,55.93765377998352
vehicle,61.030542850494385
vehicle,69.73533034324646
vehicle,90.09204506874084
vehicle,54.63801622390747
vehicle,60.01412868499756
vehicle,52.51421928405762
vehicle,46.48721218109131
vehicle,50.58707594871521
vehicle,70.24034261703491
vehicle,64.26669359207153
vehicle,54.583799839019775
vehicle,60.03989577293396
vehicle,52.914249897003174
vehicle,50.35058856010437
vehicle,70.22267580032349
vehicle,58.06015133857727
vehicle,46.55393362045288
vehicle,54.577696323394775
vehicle,60.00168323516846
vehicle,52.72855758666992
vehicle,46.43140435218811
vehicle,51.257240772247314
vehicle,70.36566138267517
vehicle,59.180521965026855
vehicle,63.53031396865845
vehicle,54.310399293899536
vehicle,40.69764316082001
vehicle,60.472553968429565
vehicle,38.03606033325195
vehicle,67.85610318183899
vehicle,89.72015976905823
vehicle,62.5677227973938
vehicle,63.66516947746277
vehicle,54.55976724624634
vehicle,40.430593490600586
vehicle,60.52318215370178
vehicle,37.87251114845276
vehicle,67.96677708625793
vehicle,89.75532054901123
vehicle,62.902241945266724
vehicle,63.67715001106262
vehicle,54.53721284866333
vehicle,40.419769287109375
vehicle,60.550469160079956
vehicle,38.579124212265015
vehicle,67.88896918296814
vehicle,89.75026607513428
vehicle,62.980204820632935
vehicle,49.26702380180359
vehicle,53.45944166183472
vehicle,67.59740114212036
vehicle,45.675867795944214
vehicle,65.31551480293274
vehicle,54.652971029281616
vehicle,67.74259209632874
vehicle,48.91943335533142
vehicle,49.17020499706268
vehicle,53.433847427368164
vehicle,67.38467812538147
vehicle,45.55835425853729
vehicle,65.3626561164856
vehicle,54.43292260169983
vehicle,67.8401231765747
vehicle,47.003111243247986
vehicle,58.25839638710022
vehicle,62.6049280166626
vehicle,52.39903926849365
vehicle,47.11754620075226
vehicle,56.574827432632446
vehicle,73.71724843978882
vehicle,84.4639003276825
vehicle,38.334399461746216
vehicle,58.28834772109985
vehicle,62.490540742874146
vehicle,52.35856771469116
vehicle,47.14789092540741
vehicle,56.57573342323303
vehicle,73.58747720718384
vehicle,85.5836808681488
vehicle,39.562129974365234
vehicle,58.235907554626465
vehicle,62.734049558639526
vehicle,52.398109436035156
vehicle,47.12634980678558
vehicle,56.990933418273926
vehicle,73.66604208946228
vehicle,84.82075333595276
vehicle,38.602885603904724
vehicle,57.641565799713135
vehicle,62.74375319480896
vehicle,49.99103844165802
vehicle,50.276827812194824
vehicle,74.09652471542358
vehicle,92.35970973968506
vehicle,56.203389167785645
vehicle,57.62796998023987
vehicle,62.67349720001221
vehicle,49.99834597110748
vehicle,49.949318170547485
vehicle,74.33092594146729
vehicle,92.44697093963623
vehicle,56.10718131065369
vehicle,57.62521028518677
vehicle,62.849897146224976
vehicle,49.98851418495178
vehicle,49.93760585784912
vehicle,74.28573966026306
vehicle,92.43581295013428
vehicle,56.192606687545776
vehicle,64.89511132240295
vehicle,66.93360209465027
vehicle,44.35372352600098
vehicle,52.72461175918579
vehicle,70.25761008262634
vehicle,89.74900245666504
vehicle,72.77908325195312
vehicle,64.84612226486206
vehicle,67.13191866874695
vehicle,44.077739119529724
vehicle,52.16663479804993
vehicle,70.26025056838989
vehicle,89.79271650314331
vehicle,72.76171445846558
vehicle,46.71689569950104
vehicle,58.24759602546692
vehicle,67.50105023384094
vehicle,41.56990349292755
vehicle,52.7579665184021
vehicle,74.51281547546387
vehicle,75.56031346321106
vehicle,77.62919068336487
vehicle,46.53194844722748
vehicle,58.12007188796997
vehicle,67.39939451217651
vehicle,40.29746949672699
vehicle,52.70148515701294
vehicle,74.56180453300476
vehicle,75.58162212371826
vehicle,77.62988209724426
vehicle,47.21827805042267
vehicle,58.19961428642273
vehicle,67.41178035736084
vehicle,42.037174105644226
vehicle,52.7099609375
vehicle,74.55719709396362
vehicle,75.64801573753357
vehicle,77.67210006713867
vehicle,52.68172025680542
vehicle,61.230820417404175
vehicle,60.81743240356445
vehicle,50.042736530303955
vehicle,76.75724029541016
vehicle,86.59295439720154
vehicle,79.33124303817749
vehicle,52.62555480003357
vehicle,61.471402645111084
vehicle,60.9776496887207
vehicle,50.198525190353394
vehicle,76.82748436927795
vehicle,86.38550043106079
vehicle,79.344242811203
vehicle,52.97569036483765
vehicle,61.44667863845825
vehicle,60.88014841079712
vehicle,50.109946727752686
vehicle,76.83396935462952
vehicle,86.41263246536255
vehicle,79.34332489967346
vehicle,38.426682353019714
vehicle,66.7262077331543
vehicle,59.58377718925476
vehicle,40.11402726173401
vehicle,53.65656614303589
vehicle,54.39218878746033
vehicle,74.84946846961975
vehicle,75.98486542701721
vehicle,37.99643516540527
vehicle,66.59070253372192
vehicle,59.25886034965515
vehicle,41.308775544166565
vehicle,53.7020742893219
vehicle,55.908989906311035
vehicle,75.28514266014099
vehicle,75.84204077720642
vehicle,53.50000262260437
vehicle,47.49076068401337
vehicle,50.4294753074646
vehicle,53.59166860580444
vehicle,49.83319342136383
vehicle,42.00162589550018
vehicle,74.98249411582947
vehicle,33.27827453613281
vehicle,74.19996857643127
vehicle,53.499019145965576
vehicle,47.48358428478241
vehicle,50.47562122344971
vehicle,52.64241695404053
vehicle,49.68023896217346
vehicle,41.98860824108124
vehicle,74.98512268066406
vehicle,33.35471749305725
vehicle,74.18268322944641
vehicle,53.59881520271301
vehicle,47.65635132789612
vehicle,50.43528079986572
vehicle,54.03503179550171
vehicle,49.901559948921204
vehicle,41.40993356704712
vehicle,74.8217761516571
vehicle,33.17790329456329
vehicle,74.17454123497009
vehicle,52.7524471282959
vehicle,58.28298330307007
vehicle,44.88819241523743
vehicle,58.83947014808655
vehicle,76.78295969963074
vehicle,50.39483904838562
vehicle,74.09349083900452
vehicle,69.66705918312073
vehicle,52.735137939453125
vehicle,58.38887095451355
vehicle,44.96637284755707
vehicle,58.7493896484375
vehicle,76.72016024589539
vehicle,50.4377007484436
vehicle,74.38876032829285
vehicle,69.66211795806885
vehicle,52.77031064033508
vehicle,58.329856395721436
vehicle,44.62783336639404
vehicle,58.776503801345825
vehicle,76.71798467636108
vehicle,50.2834677696228
vehicle,74.38051700592041
vehicle,69.74791884422302
vehicle,50.567859411239624
vehicle,40.1837944984436
vehicle,44.24590468406677
vehicle,47.83081114292145
vehicle,63.096195459365845
vehicle,57.721978425979614
vehicle,54.91002798080444
vehicle,74.36625957489014
vehicle,33.12111496925354
vehicle,44.56286430358887
vehicle,40.194809436798096
vehicle,44.10874545574188
vehicle,47.68725335597992
vehicle,63.12522292137146
vehicle,61.22995615005493
vehicle,54.842883348464966
vehicle,74.22704100608826
vehicle,30.578899383544922
vehicle,35.28945744037628
vehicle,45.37564516067505
vehicle,38.08948993682861
vehicle,54.24090027809143
vehicle,42.47719347476959
vehicle,34.861257672309875
vehicle,71.65998220443726
vehicle,35.22763550281525
vehicle,45.2251136302948
vehicle,38.01000416278839
vehicle,54.21070456504822
vehicle,42.77394115924835
vehicle,34.685543179512024
vehicle,71.61933183670044
vehicle,35.24898290634155
vehicle,44.94774639606476
vehicle,38.007885217666626
vehicle,54.19067740440369
vehicle,42.94550120830536
vehicle,34.9784791469574
vehicle,71.54507040977478
vehicle,41.467466950416565
vehicle,33.71497690677643
vehicle,44.4390594959259
vehicle,50.635236501693726
vehicle,62.188392877578735
vehicle,31.17850422859192
vehicle,44.85288858413696
vehicle,30.12029230594635
vehicle,74.58634972572327
vehicle,68.9071536064148
vehicle,41.749852895736694
vehicle,33.626291155815125
vehicle,44.31580901145935
vehicle,49.223724007606506
vehicle,62.21064329147339
vehicle,34.47073698043823
vehicle,44.288983941078186
vehicle,30.25083839893341
vehicle,74.72171783447266
vehicle,68.87628436088562
vehicle,41.77538752555847
vehicle,33.633461594581604
vehicle,44.349512457847595
vehicle,49.27974343299866
vehicle,62.20986247062683
vehicle,34.434014558792114
vehicle,43.93089711666107
vehicle,30.229219794273376
vehicle,74.7274100780487
vehicle,69.03204321861267
vehicle,36.92202568054199
vehicle,46.943309903144836
vehicle,59.638386964797974
vehicle,55.650514364242554
vehicle,65.53317308425903
vehicle,44.79496777057648
vehicle,30.16611933708191
vehicle,41.262081265449524
vehicle,57.22289681434631
vehicle,68.2524025440216
vehicle,32.92943239212036
vehicle,36.68168783187866
vehicle,47.58613705635071
vehicle,59.580010175704956
vehicle,56.20783567428589
vehicle,64.64269757270813
vehicle,30.915892124176025
vehicle,43.98579299449921
vehicle,30.118823051452637
vehicle,40.92765152454376
vehicle,56.130748987197876
vehicle,68.34679841995239
vehicle,63.79227042198181
vehicle,65.53958058357239
vehicle,50.02197027206421
vehicle,43.82732808589935
vehicle,76.16434693336487
vehicle,32.86052048206329
vehicle,30.181393027305603
vehicle,62.62848973274231
vehicle,70.68241238594055
vehicle,63.91603350639343
vehicle,65.54736495018005
vehicle,50.98276734352112
vehicle,43.84295642375946
vehicle,75.86218118667603
vehicle,32.90430009365082
vehicle,30.175384879112244
vehicle,62.63282895088196
vehicle,70.53639888763428
vehicle,63.84274363517761
vehicle,65.54121375083923
vehicle,50.02378225326538
vehicle,43.91361474990845
vehicle,75.93807578086853
vehicle,32.903704047203064
vehicle,30.2447110414505
vehicle,62.6595139503479
vehicle,70.68111300468445
vehicle,64.4079327583313
vehicle,66.46087765693665
vehicle,48.858630657196045
vehicle,43.97779703140259
vehicle,32.074734568595886
vehicle,74.2583692073822
vehicle,64.41970467567444
vehicle,66.45603775978088
vehicle,49.27622079849243
vehicle,44.013431668281555
vehicle,31.63025677204132
vehicle,74.18532967567444
vehicle,64.40719962120056
vehicle,66.46901965141296
vehicle,49.4528204202652
vehicle,44.04614269733429
vehicle,31.849926710128784
vehicle,74.41065311431885
vehicle,62.66438961029053
vehicle,60.41993498802185
vehicle,40.56248366832733
vehicle,38.35047483444214
vehicle,32.187461853027344
vehicle,75.72839856147766
vehicle,62.61168122291565
vehicle,60.31606197357178
vehicle,40.80369770526886
vehicle,38.36934268474579
vehicle,32.43667185306549
vehicle,75.44354200363159
vehicle,65.20408987998962
vehicle,69.804847240448
vehicle,50.55133104324341
vehicle,58.690810203552246
vehicle,63.36328387260437
vehicle,34.23183858394623
vehicle,30.376899242401123
vehicle,71.71386480331421
vehicle,65.25967121124268
vehicle,69.80594396591187
vehicle,50.67641735076904
vehicle,58.661580085754395
vehicle,61.48214340209961
vehicle,34.65542197227478
vehicle,30.42207956314087
vehicle,72.30086326599121
vehicle,65.19963145256042
vehicle,69.86287236213684
vehicle,50.556087493896484
vehicle,58.69225263595581
vehicle,60.80284118652344
vehicle,34.66368317604065
vehicle,30.489581823349
vehicle,72.49858975410461
vehicle,68.18212866783142
vehicle,62.49728202819824
vehicle,61.09119653701782
vehicle,63.127654790878296
vehicle,48.36651384830475
vehicle,57.052403688430786
vehicle,36.034756898880005
vehicle,71.8779444694519
vehicle,68.31889748573303
vehicle,62.43605613708496
vehicle,60.82203388214111
vehicle,62.955254316329956
vehicle,49.693092703819275
vehicle,57.71471858024597
vehicle,36.098119616508484
vehicle,71.64084315299988
vehicle,68.34731698036194
vehicle,62.66379356384277
vehicle,60.98228693008423
vehicle,62.97339200973511
vehicle,50.412964820861816
vehicle,57.74027109146118
vehicle,36.13138496875763
vehicle,71.45742774009705
vehicle,68.62167716026306
vehicle,61.61099672317505
vehicle,64.57892656326294
vehicle,65.62204360961914
vehicle,32.10573494434357
vehicle,79.10177111625671
vehicle,61.94586157798767
vehicle,32.47862458229065
vehicle,66.43673181533813
vehicle,79.804927110672
vehicle,68.74650716781616
vehicle,61.8404746055603
vehicle,64.65118527412415
vehicle,65.71082472801208
vehicle,32.71051347255707
vehicle,79.03099060058594
vehicle,61.45424246788025
vehicle,32.66894221305847
vehicle,79.83335852622986
vehicle,64.26481008529663
vehicle,53.01189422607422
vehicle,59.01343822479248
vehicle,45.0944721698761
vehicle,31.231924891471863
vehicle,80.489981174469
vehicle,33.412960171699524
vehicle,32.38513767719269
vehicle,31.865841150283813
vehicle,64.5024836063385
vehicle,79.65020537376404
vehicle,69.56704258918762
vehicle,65.03549814224243
vehicle,52.985167503356934
vehicle,59.00868773460388
vehicle,45.0577437877655
vehicle,80.41083812713623
vehicle,33.35639834403992
vehicle,33.96540284156799
vehicle,32.263413071632385
vehicle,65.0118887424469
vehicle,79.64220643043518
vehicle,69.42001581192017
vehicle,64.65827822685242
vehicle,53.057730197906494
vehicle,58.92667770385742
vehicle,45.096126198768616
vehicle,80.40429949760437
vehicle,33.422598242759705
vehicle,32.3856920003891
vehicle,32.29203820228577
vehicle,64.92475271224976
vehicle,79.58714962005615
vehicle,69.5294439792633
vehicle,58.965879678726196
vehicle,52.21121311187744
vehicle,60.58738827705383
vehicle,39.35902714729309
vehicle,49.1991251707077
vehicle,68.11021566390991
vehicle,32.05314576625824
vehicle,33.25149118900299
vehicle,66.90796613693237
vehicle,79.43162322044373
vehicle,58.79104733467102
vehicle,52.32763886451721
vehicle,60.55346727371216
vehicle,39.36000168323517
vehicle,49.3734210729599
vehicle,68.21313500404358
vehicle,32.04568028450012
vehicle,33.14655125141144
vehicle,67.01202392578125
vehicle,79.36162948608398
vehicle,59.20695662498474
vehicle,52.313923835754395
vehicle,60.79956889152527
vehicle,39.4093781709671
vehicle,49.5568573474884
vehicle,68.24913024902344
vehicle,31.815633177757263
vehicle,33.504292368888855
vehicle,67.49130487442017
vehicle,79.29905652999878
vehicle,47.40045964717865
vehicle,47.08031117916107
vehicle,65.68707227706909
vehicle,77.92357206344604
vehicle,61.08756065368652
vehicle,31.69737458229065
vehicle,32.70260989665985
vehicle,72.10068106651306
vehicle,80.87178468704224
vehicle,76.1491060256958
vehicle,47.270819544792175
vehicle,47.115057706832886
vehicle,65.67850708961487
vehicle,77.938711643219
vehicle,61.219364404678345
vehicle,31.631246209144592
vehicle,32.5060248374939
vehicle,71.85811996459961
vehicle,80.89306950569153
vehicle,76.17640495300293
vehicle,62.42954730987549
vehicle,40.9080445766449
vehicle,69.59498524665833
vehicle,88.60392570495605
vehicle,75.36070346832275
vehicle,31.595799326896667
vehicle,68.37571859359741
vehicle,79.7676682472229
vehicle,62.85671591758728
vehicle,40.85559844970703
vehicle,69.60217952728271
vehicle,88.90681266784668
vehicle,75.35026669502258
vehicle,31.44047260284424
vehicle,68.38153600692749
vehicle,79.68664169311523
vehicle,62.574201822280884
vehicle,40.89062213897705
vehicle,69.59272027015686
vehicle,88.50641250610352
vehicle,75.3129780292511
vehicle,31.822600960731506
vehicle,68.36096048355103
vehicle,79.81454730033875
vehicle,61.62272095680237
vehicle,33.7803840637207
vehicle,70.49909830093384
vehicle,69.74673271179199
vehicle,81.16527199745178
vehicle,43.6196506023407
vehicle,31.495952606201172
vehicle,80.61745762825012
vehicle,60.45489311218262
vehicle,33.77976715564728
vehicle,70.59255242347717
vehicle,69.60252523422241
vehicle,81.06545209884644
vehicle,43.11105012893677
vehicle,31.422024965286255
vehicle,80.43068647384644
vehicle,60.503941774368286
vehicle,33.77455174922943
vehicle,70.59252858161926
vehicle,69.59681510925293
vehicle,81.06536269187927
vehicle,43.16050112247467
vehicle,31.41486942768097
vehicle,80.43268322944641
vehicle,57.78123736381531
vehicle,67.05130338668823
vehicle,58.42497944831848
vehicle,75.40577054023743
vehicle,31.09472692012787
vehicle,81.83518052101135
vehicle,80.50481677055359
vehicle,38.59013617038727
vehicle,57.11991786956787
vehicle,67.03322529792786
vehicle,64.1703188419342
vehicle,73.38874936103821
vehicle,30.32066822052002
vehicle,30.685821175575256
vehicle,82.79215693473816
vehicle,49.1713285446167
vehicle,80.66173195838928
vehicle,62.4855637550354
vehicle,59.061771631240845
vehicle,60.60613393783569
vehicle,36.38776242733002
vehicle,75.80951452255249
vehicle,79.4526994228363
vehicle,60.03028750419617
vehicle,62.391334772109985
vehicle,59.68883037567139
vehicle,60.47077178955078
vehicle,36.680832505226135
vehicle,75.7649838924408
vehicle,79.3652892112732
vehicle,60.05382537841797
vehicle,62.47469782829285
vehicle,58.97257924079895
vehicle,60.47706604003906
vehicle,36.59455478191376
vehicle,75.64173340797424
vehicle,78.94535660743713
vehicle,59.87749695777893
vehicle,62.506675720214844
vehicle,49.49438273906708
vehicle,35.909271240234375
vehicle,58.453911542892456
vehicle,36.70766055583954
vehicle,79.9548864364624
vehicle,62.47885823249817
vehicle,50.03538131713867
vehicle,35.73346138000488
vehicle,58.58912467956543
vehicle,36.29399538040161
vehicle,79.98481392860413
vehicle,62.48811483383179
vehicle,49.99266564846039
vehicle,35.82007586956024
vehicle,58.59693884849548
vehicle,36.547526717185974
vehicle,80.07199764251709
vehicle,39.3508642911911
vehicle,51.415032148361206
vehicle,57.42728114128113
vehicle,41.426098346710205
vehicle,37.61897683143616
vehicle,79.61918711662292
vehicle,69.60029602050781
vehicle,39.40896987915039
vehicle,51.73519253730774
vehicle,57.35965967178345
vehicle,46.14309072494507
vehicle,37.59171962738037
vehicle,79.86718416213989
vehicle,70.15827298164368
vehicle,48.586562275886536
vehicle,54.56891059875488
vehicle,36.49050295352936
vehicle,59.963178634643555
vehicle,55.10470271110535
vehicle,60.497844219207764
vehicle,68.67870092391968
vehicle,80.74668645858765
vehicle,49.369433522224426
vehicle,54.58170175552368
vehicle,36.47351264953613
vehicle,60.03994345664978
vehicle,55.09791374206543
vehicle,60.276275873184204
vehicle,68.90893578529358
vehicle,80.72620034217834
vehicle,49.86361563205719
vehicle,54.58965301513672
vehicle,36.47564351558685
vehicle,60.28558611869812
vehicle,53.67947220802307
vehicle,59.741681814193726
vehicle,68.06040406227112
vehicle,80.74448704719543
vehicle,49.11234378814697
vehicle,54.6932578086853
vehicle,40.05294144153595
vehicle,32.24479556083679
vehicle,65.14825820922852
vehicle,86.6134762763977
vehicle,82.07383155822754
vehicle,49.08039569854736
vehicle,54.6927809715271
vehicle,40.05376994609833
vehicle,32.50073492527008
vehicle,64.01376724243164
vehicle,86.68766617774963
vehicle,82.08473920822144
vehicle,49.38712418079376
vehicle,54.609960317611694
vehicle,40.050098299980164
vehicle,32.415929436683655
vehicle,64.07448649406433
vehicle,86.54165863990784
vehicle,82.07538723945618
vehicle,38.98559808731079
vehicle,49.408093094825745
vehicle,46.191200613975525
vehicle,53.44151258468628
vehicle,57.76389837265015
vehicle,81.67840838432312
vehicle,33.328983187675476
vehicle,39.002954959869385
vehicle,49.403971433639526
vehicle,46.03087902069092
vehicle,53.396838903427124
vehicle,57.531654834747314
vehicle,81.55869245529175
vehicle,32.96135365962982
vehicle,34.08861756324768
vehicle,39.715078473091125
vehicle,50.08394718170166
vehicle,57.47350454330444
vehicle,34.15420651435852
vehicle,85.62191128730774
vehicle,81.72619938850403
vehicle,57.113683223724365
vehicle,34.52275991439819
vehicle,39.27731513977051
vehicle,49.99306499958038
vehicle,57.47983455657959
vehicle,34.392157196998596
vehicle,85.71292161941528
vehicle,82.1077287197113
vehicle,57.08146095275879
vehicle,34.45925414562225
vehicle,39.77184593677521
vehicle,50.02160668373108
vehicle,57.473593950271606
vehicle,33.011412620544434
vehicle,85.7222855091095
vehicle,81.97317719459534
vehicle,57.65485167503357
vehicle,47.096747159957886
vehicle,54.62852120399475
vehicle,53.00456881523132
vehicle,36.50652766227722
vehicle,88.1635308265686
vehicle,81.66952133178711
vehicle,47.18271791934967
vehicle,54.57264184951782
vehicle,53.17997932434082
vehicle,34.59140658378601
vehicle,88.26373815536499
vehicle,81.66207075119019
vehicle,47.163549065589905
vehicle,54.57402467727661
vehicle,53.18799614906311
vehicle,34.616273641586304
vehicle,88.26475143432617
vehicle,81.66394829750061
vehicle,50.29820799827576
vehicle,53.429579734802246
vehicle,50.20194053649902
vehicle,52.405232191085815
vehicle,87.58527040481567
vehicle,83.28143358230591
vehicle,50.117290019989014
vehicle,50.11796951293945
vehicle,53.54437232017517
vehicle,51.9952118396759
vehicle,87.66873478889465
vehicle,83.30673575401306
vehicle,62.47220039367676
vehicle,47.85799980163574
vehicle,54.68480587005615
vehicle,82.98345804214478
vehicle,31.36739432811737
vehicle,83.66219997406006
vehicle,79.26327586174011
vehicle,62.69316077232361
vehicle,46.611419320106506
vehicle,54.74355220794678
vehicle,83.09895396232605
vehicle,31.615591049194336
vehicle,83.52782130241394
vehicle,79.26920056343079
vehicle,62.417447566986084
vehicle,46.56884968280792
vehicle,54.80536222457886
vehicle,83.4187388420105
vehicle,31.2782883644104
vehicle,83.52910876274109
vehicle,79.2832612991333
vehicle,71.17435336112976
vehicle,54.31477427482605
vehicle,56.40553832054138
vehicle,57.149553298950195
vehicle,30.067110061645508
vehicle,82.67236948013306
vehicle,82.54945874214172
vehicle,71.16082310676575
vehicle,54.745328426361084
vehicle,55.71533441543579
vehicle,30.826088786125183
vehicle,56.69521689414978
vehicle,30.055108666419983
vehicle,82.40803480148315
vehicle,82.66680836677551
vehicle,71.14285826683044
vehicle,54.60929870605469
vehicle,55.64490556716919
vehicle,30.131742358207703
vehicle,56.728243827819824
vehicle,30.000177025794983
vehicle,82.38002061843872
vehicle,82.695871591568
vehicle,72.7072536945343
vehicle,52.317047119140625
vehicle,62.43881583213806
vehicle,57.19847083091736
vehicle,76.94950103759766
vehicle,81.98666572570801
vehicle,72.87538647651672
vehicle,52.643883228302
vehicle,62.40014433860779
vehicle,56.74896836280823
vehicle,76.69866681098938
vehicle,82.05889463424683
vehicle,61.83418035507202
vehicle,56.90310597419739
vehicle,57.99891948699951
vehicle,85.46963930130005
vehicle,32.643622159957886
vehicle,73.4980046749115
vehicle,82.58291482925415
vehicle,61.656033992767334
vehicle,57.01093673706055
vehicle,57.96408653259277
vehicle,85.37800312042236
vehicle,33.12298059463501
vehicle,73.6227035522461
vehicle,82.70007371902466
vehicle,61.4842414855957
vehicle,56.80481195449829
vehicle,57.94163942337036
vehicle,85.50170063972473
vehicle,32.68369436264038
vehicle,73.65415096282959
vehicle,82.68852829933167
vehicle,40.93673229217529
vehicle,56.79616332054138
vehicle,58.473968505859375
vehicle,59.32743549346924
vehicle,39.46848809719086
vehicle,72.64458537101746
vehicle,83.07970762252808
vehicle,56.78420066833496
vehicle,58.45984220504761
vehicle,59.834301471710205
vehicle,38.54982256889343
vehicle,72.19353318214417
vehicle,83.1048309803009
vehicle,56.7997932434082
vehicle,58.481454849243164
vehicle,59.0772807598114
vehicle,36.81915104389191
vehicle,72.29596972465515
vehicle,83.0768346786499
vehicle,38.596537709236145
vehicle,54.37689423561096
vehicle,60.82447171211243
vehicle,60.000091791152954
vehicle,75.62364339828491
vehicle,83.03182721138
vehicle,38.77413868904114
vehicle,54.46944236755371
vehicle,60.79488396644592
vehicle,59.9938690662384
vehicle,75.6563127040863
vehicle,83.00085663795471
vehicle,52.673691511154175
vehicle,52.600038051605225
vehicle,44.79043483734131
vehicle,79.28707599639893
vehicle,82.99374580383301
vehicle,52.706754207611084
vehicle,52.32371687889099
vehicle,44.25900876522064
vehicle,79.28552031517029
vehicle,82.98370838165283
vehicle,52.66088843345642
vehicle,52.477818727493286
vehicle,44.268447160720825
vehicle,79.2834222316742
vehicle,82.99680352210999
vehicle,43.049368262290955
vehicle,42.22135841846466
vehicle,54.822856187820435
vehicle,32.26668834686279
vehicle,45.71594297885895
vehicle,55.62422275543213
vehicle,76.53263807296753
vehicle,84.00068879127502
vehicle,42.615994811058044
vehicle,42.61461794376373
vehicle,54.776591062545776
vehicle,32.431480288505554
vehicle,45.62110900878906
vehicle,55.05481958389282
vehicle,76.23114585876465
vehicle,83.90666246414185
vehicle,42.732420563697815
vehicle,42.30975806713104
vehicle,54.68854904174805
vehicle,32.415276765823364
vehicle,45.60017287731171
vehicle,54.75348234176636
vehicle,76.37989521026611
vehicle,83.85556936264038
vehicle,40.83036780357361
vehicle,56.53671622276306
vehicle,52.38769054412842
vehicle,51.39874219894409
vehicle,76.9012451171875
vehicle,84.86793041229248
vehicle,41.15278422832489
vehicle,56.32880926132202
vehicle,52.44733691215515
vehicle,51.29297375679016
vehicle,76.69669389724731
vehicle,84.89359617233276
vehicle,56.42535090446472
vehicle,58.759450912475586
vehicle,48.85599613189697
vehicle,68.61844658851624
vehicle,75.17721652984619
vehicle,84.98026132583618
vehicle,56.49280548095703
vehicle,58.916664123535156
vehicle,48.066604137420654
vehicle,68.61953735351562
vehicle,75.42250156402588
vehicle,84.90060567855835
vehicle,56.523483991622925
vehicle,58.923155069351196
vehicle,48.040205240249634
vehicle,68.59647631645203
vehicle,75.72253942489624
vehicle,84.9031388759613
vehicle,53.35143208503723
vehicle,60.31845211982727
vehicle,38.064247369766235
vehicle,64.28381204605103
vehicle,73.97910952568054
vehicle,82.72072076797485
vehicle,53.615158796310425
vehicle,60.20991802215576
vehicle,38.01669180393219
vehicle,64.08533453941345
vehicle,73.78451228141785
vehicle,82.7336847782135
vehicle,53.64789962768555
vehicle,60.20832061767578
vehicle,37.967368960380554
vehicle,64.57807421684265
vehicle,73.87444376945496
vehicle,82.49524235725403
vehicle,37.15769350528717
vehicle,58.68560075759888
vehicle,36.32805347442627
vehicle,61.83379888534546
vehicle,82.97557234764099
vehicle,82.71933197975159
vehicle,36.72633171081543
vehicle,58.808910846710205
vehicle,36.32599413394928
vehicle,61.672013998031616
vehicle,82.86992907524109
vehicle,82.70772695541382
vehicle,37.910035252571106
vehicle,64.09130096435547
vehicle,33.43864679336548
vehicle,78.93827557563782
vehicle,80.20420670509338
vehicle,37.35278844833374
vehicle,64.11123871803284
vehicle,33.41985642910004
vehicle,79.01009321212769
vehicle,80.1767885684967
vehicle,37.18784153461456
vehicle,64.07833695411682
vehicle,33.43202769756317
vehicle,79.1333794593811
vehicle,80.15151023864746
vehicle,38.55158090591431
vehicle,66.54026508331299
vehicle,72.77178168296814
vehicle,77.63649821281433
vehicle,67.03463196754456
vehicle,38.7971967458725
vehicle,66.52758717536926
vehicle,72.78960943222046
vehicle,78.01194190979004
vehicle,66.99820756912231
vehicle,39.03980553150177
vehicle,66.52280688285828
vehicle,72.74554371833801
vehicle,77.89563536643982
vehicle,66.93992018699646
vehicle,33.32476615905762
vehicle,70.25607824325562
vehicle,47.72806763648987
vehicle,67.34504699707031
vehicle,79.78305220603943
vehicle,34.02462899684906
vehicle,70.33860087394714
vehicle,45.98497450351715
vehicle,79.73662614822388
vehicle,67.41601228713989
vehicle,47.636520862579346
vehicle,71.41767740249634
vehicle,66.02032780647278
vehicle,58.24058651924133
vehicle,74.82854723930359
vehicle,78.40914726257324
vehicle,48.06459844112396
vehicle,71.46093845367432
vehicle,65.90449213981628
vehicle,56.63567781448364
vehicle,74.59971904754639
vehicle,78.38884592056274
vehicle,47.67538011074066
vehicle,71.41492366790771
vehicle,66.059011220932
vehicle,58.51772427558899
vehicle,74.79752898216248
vehicle,78.41048240661621
vehicle,44.98521089553833
